,0,1,2,3,4,5,6,7,8,9,10,11,12,13
5393d5c773ead5954000000d,107.0,97.0,91.0,86.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5394eb867b672a47d000003d,44.0,44.0,42.0,41.0,39.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5395cd1685b18f196500001d,124.0,122.0,90.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5395e55dbf6eeea80b000002,107.0,106.0,90.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5395fa8f0e0fa8f43a000001,116.0,114.0,105.0,81.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53961a9dc3e4e884d6000013,100.0,93.0,85.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5396244f45da7f7928000009,125.0,94.0,94.0,87.0,86.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539631fe45da7fbe69000021,100.0,98.0,90.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53970ac57e590b491e00000c,176.0,172.0,157.0,153.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5397294e7e590b66c4000039,213.0,206.0,204.0,178.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539751a6b1a13267dc000042,114.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5397685cb1a132d8c5000073,125.0,118.0,114.0,102.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539769d67e590b491e00007f,291.0,261.0,260.0,253.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53976a2e7e590b449b000083,205.0,194.0,174.0,171.0,146.0,138.0,128.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
53976fff7e590b05ea000082,131.0,128.0,118.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53977cd77e590b66c400009d,96.0,85.0,83.0,81.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5397ce167e590b05ea0000ca,159.0,148.0,148.0,143.0,137.0,136.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5397d1e97e590b66c40000d2,213.0,204.0,191.0,189.0,182.0,179.0,171.0,152.0,104.0,0.0,0.0,0.0,0.0,0.0
5397ef8973acb62fca00000c,71.0,65.0,61.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539853363263597b7900000f,57.0,53.0,43.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398737573acb62fca000031,88.0,71.0,57.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53987eab73acb6aa9b00002b,98.0,77.0,76.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53987fb8326359ba6c000035,53.0,44.0,43.0,42.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53988678326359acdf00004b,19.0,13.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539887f973acb6f3d2000054,85.0,76.0,37.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539889fe73acb6aa9b000051,51.0,36.0,31.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398a76e326359acdf000079,108.0,90.0,65.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398c63b73acb668f7000092,128.0,86.0,60.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398c80173acb6d87c0000a7,145.0,90.0,84.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398d96fd5d9007273000013,29.0,21.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398de12d5d900ef08000013,100.0,84.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398fd9d6a3930c78400002d,80.0,70.0,57.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53990fb7d5d900b82500002d,73.0,62.0,47.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5399ba122c2fbf2ecb000025,173.0,168.0,163.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5399da308bc0101d5b00002d,41.0,36.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5399dddc9bc8bbc32c00002a,90.0,70.0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5399e57c8bc0101d5b000046,87.0,61.0,59.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5399e6b88bc010a36b00003a,89.0,85.0,58.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539a03d88a06400fe3000010,77.0,61.0,48.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539a069a8a06400fe3000016,86.0,53.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539a0a028a06407266000014,36.0,33.0,26.0,24.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539a1904e5b96d00db000022,102.0,96.0,79.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539a21e2e5b96dcce0000031,92.0,89.0,77.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539a2831e5b96d00db000030,53.0,41.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539a2cc2e5b96d3fd000002d,32.0,30.0,23.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539a41f9e5b96d00db000044,91.0,68.0,66.0,49.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539a81022b21939f1e000014,95.0,93.0,77.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539afdc92b21930312000023,119.0,115.0,112.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539b1488e5b96dcce000007f,126.0,124.0,101.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539b172ae5b96d3fd000007b,25.0,22.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539b354a2b21930312000064,97.0,90.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539b38dfe5b96dae1a0000a0,136.0,125.0,113.0,82.0,81.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539b60dab1ca28937e000016,47.0,41.0,31.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539b7531b1ca285b00000020,67.0,64.0,52.0,45.0,44.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539b83d52b2193720600006f,116.0,112.0,102.0,101.0,98.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539c24359123cd1f5f000008,86.0,54.0,44.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539c9bcb9123cd324500000e,90.0,77.0,64.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539cabacddf110e08f000015,116.0,84.0,83.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539cd8219123cd92f8000017,106.0,95.0,86.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539d1561ef46a3f52c000007,27.0,24.0,23.0,21.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539d661a050be602a800000e,84.0,62.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539dda25050be602a8000020,58.0,43.0,37.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539f6fed3f94b433ab000061,106.0,85.0,72.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539fd583539d25c570000012,82.0,54.0,52.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539ff150c05df85532000012,151.0,148.0,147.0,135.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a046d9c05df81a47000027,45.0,40.0,38.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a0567f539d2595fe00001d,48.0,45.0,36.0,29.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a07538539d25f875000047,110.0,55.0,45.0,43.0,37.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a07602c05df81a47000044,138.0,124.0,118.0,117.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a07bb6539d25230c000045,117.0,103.0,97.0,93.0,76.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a099e0c05df81a47000084,148.0,146.0,136.0,124.0,109.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a0aac1090c9c2e3c000005,130.0,130.0,98.0,82.0,77.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a0b7ed0a0cb815b8000009,104.0,101.0,76.0,76.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a0bc640a0cb8f28300000c,143.0,129.0,115.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a112230a0cb8322b00002f,160.0,130.0,129.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a1840e33623d3477000040,132.0,88.0,80.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a1af910a0cb881b500003f,117.0,109.0,101.0,91.0,85.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a1cf740a0cb833fa000072,62.0,39.0,38.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a1eee70a0cb8e7a70000ad,33.0,24.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a1fc5433623db516000092,117.0,109.0,109.0,108.0,87.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a1fc700a0cb833fa0000c0,32.0,31.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a206f1b5839f3413000006,76.0,72.0,59.0,56.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a207fa0a0cb881b50000cf,47.0,38.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a20f7a8a51fe80c2000007,27.0,25.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a2221f8a51fefdfe00000f,67.0,64.0,56.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a226328a51fe31c4000019,30.0,30.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a2634cb5839ff2af000029,33.0,30.0,22.0,17.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a26891b5839f7fc5000025,40.0,28.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a2e13cb5839fd169000029,85.0,59.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a2ec8f8a51fefdfe00003f,116.0,112.0,103.0,99.0,98.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a2f54a8a51fe3a59000037,45.0,41.0,38.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a2f78cb5839f3413000037,97.0,81.0,79.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a2fb60b5839f96e200004f,36.0,33.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a303de8a51fe31fb00004d,42.0,41.0,37.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a310ea8a51fe31fb00005f,34.0,28.0,27.0,26.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a312378a51fe80c200005c,107.0,87.0,81.0,78.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a317978a51fefdfe000064,58.0,51.0,50.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a33dbb8a51fe31c4000089,69.0,55.0,53.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a3423cb5839f341300008b,33.0,31.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a35c44e0d23f16ec00000d,40.0,36.0,32.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a35fc762e6f5de71000013,41.0,40.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a37398e0d23f16ec00002d,89.0,56.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a3968262e6f5de71000031,47.0,46.0,44.0,30.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a3b22a62e6f51798000059,81.0,74.0,71.0,64.0,59.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a3e73b62e6f5c448000057,95.0,84.0,82.0,80.0,79.0,72.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a43adf62e6f5c448000070,28.0,22.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a44813e0d23f16ec00009a,45.0,36.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a44d34e0d23f4e410000a2,89.0,72.0,67.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a461d6e0d23ffdf7000080,24.0,22.0,20.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a46a71e0d23ffdf700008e,24.0,22.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a48967e0d23fdb7b000011,21.0,20.0,18.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a4c16f5e3768f27a000023,38.0,38.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a5bbc15e3768deb200003a,39.0,30.0,30.0,26.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a5d1a28439ba22e700003a,110.0,110.0,108.0,106.0,98.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a710c9adb6c4c52c00000b,47.0,47.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a772df4a8b06827e000008,76.0,61.0,58.0,55.0,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a77bd38fb8a0fc52000005,97.0,77.0,70.0,60.0,57.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a799248fb8a07329000013,30.0,21.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a85c804a8b06d84b000026,47.0,45.0,43.0,37.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a87c9df98fb25c2500000d,141.0,113.0,109.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a897367bb5bcf6eb00000f,44.0,33.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a8b8c1f98fb2b778000058,35.0,32.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a8df2ef98fb2997a00004a,111.0,107.0,105.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a8f12d7bb5bcf6eb000076,46.0,42.0,41.0,36.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a971e97bb5bc909700007f,76.0,65.0,55.0,50.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a97744f98fb2997a000081,107.0,105.0,91.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a979187bb5bc12730000a1,97.0,96.0,86.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a9a58a7bb5bc43d00000a3,75.0,50.0,43.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a9b850f98fb2997a0000bd,48.0,43.0,37.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a9bd237bb5bcb2470000c2,41.0,30.0,14.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a9cb457fb9d6bd7d000004,193.0,139.0,121.0,117.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a9cc7e7fb9d68e9600000a,150.0,99.0,91.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a9ea71952368670900001d,123.0,119.0,110.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a9f4819523689378000022,38.0,36.0,30.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53a9f6eb7fb9d6bd7d000035,102.0,85.0,84.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53aa0f2e952368937800003b,34.0,31.0,26.0,24.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53aa578d7fb9d676b2000050,70.0,60.0,59.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53aacc90952368670900006d,41.0,37.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53aae63a95236898aa000063,102.0,91.0,84.0,84.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ab07800e1ea2d7a1000006,80.0,74.0,73.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ab266e0e1ea29907000030,31.0,25.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ab3e5967e86e4aae000055,44.0,35.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ab6b850e1ea29907000057,99.0,93.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ab8a2267e86e43b1000056,78.0,78.0,78.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ac16d367e86e6d1b000087,45.0,29.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ac24d40e1ea20a2500005d,77.0,76.0,60.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ac313d67e86e057b000079,44.0,43.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ac32cf67e86e311700006a,87.0,86.0,78.0,76.0,75.0,68.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ac4bc867e86e4aae0000a0,90.0,65.0,60.0,53.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ac5919f33bfc43dd000006,89.0,58.0,37.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ac5aca227389bd0a000009,60.0,53.0,42.0,28.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ac66f8227389e514000024,87.0,83.0,52.0,48.0,47.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ac81fb2273895b7b000040,45.0,44.0,44.0,39.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ac8c3e29da14b59f000010,48.0,46.0,39.0,35.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53acaa9429da14051a00001f,129.0,107.0,103.0,98.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53acac9929da14b59f00002b,53.0,52.0,46.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53acc4be29da14b6f6000026,41.0,38.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ad737c29da14051a00004c,71.0,52.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ad794452a102cc55000045,52.0,44.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ada07129da146d0b000050,72.0,71.0,71.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53ada24229da1410fb000031,22.0,16.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53adb24e52a102477100005f,58.0,30.0,28.0,24.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53adb76029da14051a000084,58.0,46.0,29.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53adc80829da146d0b00006c,53.0,53.0,44.0,41.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53add03c29da14b59f0000a0,84.0,72.0,71.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53add42e52a102b87f00009c,52.0,41.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53adfb5c1155599106000016,92.0,89.0,79.0,78.0,76.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53aef1b60da30f3a92000025,46.0,43.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b16a0ecc5d19a9e000000e,69.0,59.0,53.0,52.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b1893846dab066c9000018,33.0,26.0,20.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b194a646dab08753000020,69.0,59.0,46.0,45.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b1aa4c46dab08753000039,77.0,71.0,71.0,66.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b1ed4ad98e8ab303000011,40.0,35.0,34.0,27.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b2039cc82347ea3900000f,76.0,70.0,64.0,62.0,60.0,59.0,48.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
53b20c78d98e8a6f1800001c,98.0,97.0,88.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b2114cc823475159000014,69.0,62.0,55.0,54.0,54.0,51.0,47.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
53b2aed7d98e8a0204000047,52.0,50.0,44.0,41.0,39.0,38.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
53b2c988c823471972000043,24.0,21.0,18.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b2d5e5c823475159000039,52.0,49.0,45.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b3158fe07a81619500001a,33.0,29.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b32c43e07a81919300000f,67.0,65.0,60.0,58.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b3e60ad963e156bd000005,31.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b41f91cf4a0cf85d000013,31.0,28.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b43394cf4a0c8fb800003d,70.0,67.0,45.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b43632d963e1a4a0000021,15.0,13.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b437fbcf4a0c8fb8000046,24.0,14.0,12.0,11.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b43937d963e1837b000024,85.0,78.0,77.0,74.0,72.0,69.0,67.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
53b43ba8cf4a0c8fb8000057,20.0,19.0,19.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b4420bd963e1e83d00002d,29.0,28.0,25.0,22.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b44566cf4a0c8fb800007c,36.0,34.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b466b7cf4a0cf85d000066,24.0,18.0,16.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b468a8cf4a0c3e6100008a,17.0,13.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b478a4cf4a0c5303000094,45.0,44.0,43.0,40.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b47956d963e131f800009b,65.0,63.0,50.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b4b1ced963e1a4a00000ba,15.0,14.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53b56242c9b3e5e8e1000013,47.0,44.0,41.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
